Source IP,Destination IP,Protocol,Source Port,Destination Port,Timestamp,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,SYN_ACK_Count,Length,IAT,labels
34.120.195.249,10.50.211.217,6,443,55427,2023-05-30 14:02:00,0,0,0,0,1,0,0,0,0,52,44.944923639297485,0
170.114.52.5,10.50.211.217,6,443,55337,2023-05-30 14:02:04,0,1,0,0,1,0,0,0,1,40,5.104952573776245,0
10.50.211.217,170.114.52.5,6,55337,443,2023-05-30 14:02:04,0,1,0,0,1,0,0,0,1,40,5.102379322052002,0
10.50.211.217,168.126.63.1,17,62963,53,2023-05-30 14:02:06,0,0,0,0,0,0,0,0,0,78,6.965903282165527,0
10.50.211.217,168.126.63.1,17,62258,53,2023-05-30 14:02:06,0,0,0,0,0,0,0,0,0,78,5.946438789367676,0
168.126.63.1,10.50.211.217,17,53,62258,2023-05-30 14:02:06,0,1,0,0,0,0,0,0,0,261,5.956648826599121,0
168.126.63.1,10.50.211.217,17,53,62963,2023-05-30 14:02:06,0,0,0,0,0,0,0,0,0,201,6.989854097366333,0
10.50.211.217,20.189.173.1,6,55639,443,2023-05-30 14:02:06,0,1,0,0,1,0,0,0,1,40,0.258983850479126,0
20.189.173.1,10.50.211.217,6,443,55639,2023-05-30 14:02:06,0,1,0,0,1,0,0,0,1,1500,0.2056615352630615,0
20.189.173.1,10.50.211.217,6,443,55639,2023-05-30 14:02:06,0,1,0,0,1,0,0,0,1,1500,0.0010068416595458,0
10.50.211.217,20.189.173.1,6,55639,443,2023-05-30 14:02:06,0,1,0,0,1,0,0,0,1,40,0.1044573783874511,0
20.189.173.1,10.50.211.217,6,443,55639,2023-05-30 14:02:06,0,1,0,1,1,0,0,0,1,91,0.0362384319305419,0
10.50.211.217,20.189.173.1,6,55639,443,2023-05-30 14:02:06,0,1,0,1,1,0,0,0,1,0,0.076014757156372,0
20.189.173.1,10.50.211.217,6,443,55639,2023-05-30 14:02:06,1,1,0,1,1,0,0,0,1,511,0.0176236629486084,0
10.50.211.217,20.189.173.1,6,55639,443,2023-05-30 14:02:06,0,1,0,1,1,0,0,0,1,71,0.0013272762298583,0
10.50.211.217,20.189.173.1,6,55640,443,2023-05-30 14:02:06,0,1,0,0,1,0,0,0,1,40,0.1373121738433838,0
20.189.173.1,10.50.211.217,6,443,55640,2023-05-30 14:02:07,0,1,0,0,1,0,0,0,1,1500,0.1372020244598388,0
20.189.173.1,10.50.211.217,6,443,55640,2023-05-30 14:02:07,0,1,0,0,1,0,0,0,1,1500,0.0,0
10.50.211.217,20.189.173.1,6,55640,443,2023-05-30 14:02:07,0,1,0,0,1,0,0,0,1,40,0.0421192646026611,0
20.189.173.1,10.50.211.217,6,443,55640,2023-05-30 14:02:07,0,1,0,1,1,0,0,0,1,91,0.1389069557189941,0
10.50.211.217,20.189.173.1,6,55640,443,2023-05-30 14:02:07,0,1,0,1,1,0,0,0,1,0,0.1516072750091552,0
20.189.173.1,10.50.211.217,6,443,55640,2023-05-30 14:02:07,1,1,0,1,1,0,0,0,1,511,0.0120241641998291,0
10.50.211.217,20.189.173.1,6,55640,443,2023-05-30 14:02:07,0,1,0,1,1,0,0,0,1,71,0.0010278224945068,0
10.50.211.217,170.114.15.96,6,54900,443,2023-05-30 14:02:08,0,0,0,1,1,0,0,0,0,70,13.520055055618286,0
170.114.15.96,10.50.211.217,6,443,54900,2023-05-30 14:02:08,0,1,0,0,1,0,0,0,1,40,13.77761173248291,0
10.50.211.217,27.0.238.92,6,54943,443,2023-05-30 14:02:11,0,1,0,0,1,0,0,0,1,40,6.499445915222168,0
27.0.238.92,10.50.211.217,6,443,54943,2023-05-30 14:02:12,0,1,0,1,1,0,0,0,1,150,1.125810623168945,0
10.50.211.217,108.177.97.188,6,55175,5228,2023-05-30 14:02:12,0,1,0,0,1,0,0,0,1,41,45.059499979019165,0
108.177.97.188,10.50.211.217,6,5228,55175,2023-05-30 14:02:12,0,0,0,0,1,0,0,0,0,52,45.10718584060669,0
170.114.52.5,10.50.211.217,6,443,55337,2023-05-30 14:02:15,0,1,0,0,1,0,0,0,1,40,5.141755104064941,0
10.50.211.217,170.114.52.5,6,55337,443,2023-05-30 14:02:15,0,1,0,0,1,0,0,0,1,40,5.121946811676025,0
10.50.211.217,52.109.44.68,6,55642,443,2023-05-30 14:02:19,0,1,0,0,1,0,0,0,1,40,0.0110986232757568,0
52.109.44.68,10.50.211.217,6,443,55642,2023-05-30 14:02:19,0,1,0,0,1,0,0,0,1,1500,0.0112054347991943,0
52.109.44.68,10.50.211.217,6,443,55642,2023-05-30 14:02:19,0,1,0,0,1,0,0,0,1,1500,0.0,0
52.109.44.68,10.50.211.217,6,443,55642,2023-05-30 14:02:19,0,1,0,1,1,0,0,0,1,396,0.0015273094177246,0
10.50.211.217,52.109.44.68,6,55642,443,2023-05-30 14:02:19,0,1,0,0,1,0,0,0,1,40,0.0152382850646972,0
10.50.211.217,52.109.44.68,6,55642,443,2023-05-30 14:02:19,0,1,0,1,1,0,0,0,1,379,0.0120017528533935,0
52.109.44.68,10.50.211.217,6,443,55642,2023-05-30 14:02:19,0,1,0,0,1,0,0,0,1,40,0.0,0
52.109.44.68,10.50.211.217,6,443,55642,2023-05-30 14:02:19,0,1,0,0,1,0,0,0,1,40,0.0,0
52.109.44.68,10.50.211.217,6,443,55642,2023-05-30 14:02:19,0,1,0,1,1,0,0,0,1,1145,0.0621886253356933,0
10.50.211.217,52.109.44.68,6,55642,443,2023-05-30 14:02:19,1,1,0,0,1,0,0,0,1,40,0.1796181201934814,0
10.50.211.217,13.76.153.29,6,54908,443,2023-05-30 14:02:19,0,1,0,0,1,0,0,0,1,40,0.1077713966369628,0
10.50.211.217,52.109.44.68,6,55643,443,2023-05-30 14:02:19,0,1,0,0,1,0,0,0,1,40,0.025458812713623,0
52.109.44.68,10.50.211.217,6,443,55643,2023-05-30 14:02:19,0,1,0,0,1,0,0,0,1,1500,0.0043630599975585,0
52.109.44.68,10.50.211.217,6,443,55643,2023-05-30 14:02:19,0,1,0,0,1,0,0,0,1,1500,0.0,0
52.109.44.68,10.50.211.217,6,443,55643,2023-05-30 14:02:19,0,1,0,1,1,0,0,0,1,396,0.0,0
10.50.211.217,52.109.44.68,6,55643,443,2023-05-30 14:02:19,0,1,0,0,1,0,0,0,1,40,0.0016241073608398,0
10.50.211.217,52.109.44.68,6,55643,443,2023-05-30 14:02:19,0,1,0,1,1,0,0,0,1,379,0.0,0
52.109.44.68,10.50.211.217,6,443,55643,2023-05-30 14:02:19,0,1,0,0,1,0,0,0,1,40,0.001530647277832,0
52.109.44.68,10.50.211.217,6,443,55643,2023-05-30 14:02:19,0,1,0,0,1,0,0,0,1,40,0.0,0
10.50.211.217,52.109.44.68,6,55643,443,2023-05-30 14:02:19,1,1,0,0,1,0,0,0,1,40,0.1275696754455566,0
52.109.44.68,10.50.211.217,6,443,55643,2023-05-30 14:02:19,1,1,0,0,1,0,0,0,1,40,0.0055112838745117,0
170.114.15.96,10.50.211.217,6,443,54900,2023-05-30 14:02:24,0,1,0,1,1,0,0,0,1,235,0.0465366840362548,0
10.50.211.217,170.114.15.96,6,54900,443,2023-05-30 14:02:24,0,0,0,0,1,0,0,0,0,40,0.2368049621582031,0
170.114.52.5,10.50.211.217,6,443,55337,2023-05-30 14:02:25,0,1,0,0,1,0,0,0,1,40,5.122703313827515,0
10.50.211.217,170.114.52.5,6,55337,443,2023-05-30 14:02:25,0,1,0,0,1,0,0,0,1,40,5.124655246734619,0
10.50.211.217,20.43.132.130,6,55506,443,2023-05-30 14:02:26,0,1,0,0,1,0,0,0,1,41,90.10651683807372,0
170.114.52.5,10.50.211.217,6,443,55337,2023-05-30 14:02:35,0,1,0,0,1,0,0,0,1,40,5.11570143699646,0
10.50.211.217,170.114.52.5,6,55337,443,2023-05-30 14:02:35,0,1,0,0,1,0,0,0,1,40,5.116214990615845,0
10.50.211.217,239.255.255.250,17,60856,1900,2023-05-30 14:02:42,0,0,0,0,0,0,0,0,0,203,1.0044920444488523,0
10.50.211.217,239.255.255.250,17,60859,1900,2023-05-30 14:02:42,0,0,0,0,0,0,0,0,0,203,1.096367359161377,0
10.50.211.217,239.255.255.250,17,60859,1900,2023-05-30 14:02:44,0,0,0,0,0,0,0,0,0,203,1.013831377029419,0
10.50.211.217,239.255.255.250,17,60856,1900,2023-05-30 14:02:44,0,0,0,0,0,0,0,0,0,203,1.0274078845977783,0
10.50.211.217,35.174.127.31,6,55375,443,2023-05-30 14:02:45,0,1,0,0,1,0,0,0,1,41,44.96863579750061,0
170.114.52.5,10.50.211.217,6,443,55337,2023-05-30 14:02:45,0,1,0,0,1,0,0,0,1,40,5.174316644668579,0
10.50.211.217,170.114.52.5,6,55337,443,2023-05-30 14:02:45,0,1,0,0,1,0,0,0,1,40,5.127400636672974,0
35.174.127.31,10.50.211.217,6,443,55375,2023-05-30 14:02:45,0,1,0,0,1,0,0,0,1,52,45.211458921432495,0
10.50.211.217,170.114.15.96,6,54900,443,2023-05-30 14:02:54,0,0,0,1,1,0,0,0,0,257,1.093153953552246,0
170.114.15.96,10.50.211.217,6,443,54900,2023-05-30 14:02:54,0,1,0,0,1,0,0,0,1,40,1.050821304321289,0
170.114.52.5,10.50.211.217,6,443,55337,2023-05-30 14:02:55,0,1,0,0,1,0,0,0,1,40,5.143701076507568,0
10.50.211.217,170.114.52.5,6,55337,443,2023-05-30 14:02:56,0,1,0,0,1,0,0,0,1,40,5.160479545593262,0
13.76.153.29,10.50.211.217,6,443,54908,2023-05-30 14:02:59,0,1,0,1,1,0,0,0,1,88,40.02637076377869,0
10.50.211.217,13.76.153.29,6,54908,443,2023-05-30 14:02:59,0,1,0,0,1,0,0,0,1,40,0.1203587055206298,0
35.174.127.31,10.50.211.217,6,443,55375,2023-05-30 14:03:00,0,1,0,1,1,0,0,0,1,308,0.0452668666839599,0
10.50.211.217,35.174.127.31,6,55375,443,2023-05-30 14:03:00,0,1,0,0,1,0,0,0,1,40,0.2522153854370117,0
10.50.211.217,27.0.238.92,6,54943,443,2023-05-30 14:03:04,0,1,0,0,1,0,0,0,1,40,51.622456073760986,0
170.114.52.5,10.50.211.217,6,443,55337,2023-05-30 14:03:06,0,1,0,0,1,0,0,0,1,40,5.131670475006104,0
10.50.211.217,170.114.52.5,6,55337,443,2023-05-30 14:03:06,0,1,0,0,1,0,0,0,1,40,5.11991286277771,0
27.0.238.92,10.50.211.217,6,443,54943,2023-05-30 14:03:09,0,1,0,1,1,0,0,0,1,468,5.215053081512451,0
10.50.211.217,27.0.238.92,6,54943,443,2023-05-30 14:03:11,0,1,0,1,1,0,0,0,1,118,2.62528133392334,0
27.0.238.92,10.50.211.217,6,443,54943,2023-05-30 14:03:11,0,1,0,1,1,0,0,0,1,640,0.0,0
27.0.238.92,10.50.211.217,6,443,54943,2023-05-30 14:03:11,0,1,0,0,1,0,0,0,1,1500,0.0,0
27.0.238.92,10.50.211.217,6,443,54943,2023-05-30 14:03:11,0,1,0,0,1,0,0,0,1,1500,0.0,0
10.50.211.217,27.0.238.92,6,54943,443,2023-05-30 14:03:11,0,1,0,0,1,0,0,0,1,40,0.0166714191436767,0
27.0.238.92,10.50.211.217,6,443,54943,2023-05-30 14:03:11,0,1,0,0,1,0,0,0,1,1500,0.0,0
27.0.238.92,10.50.211.217,6,443,54943,2023-05-30 14:03:11,0,1,0,0,1,0,0,0,1,1500,0.0,0
27.0.238.92,10.50.211.217,6,443,54943,2023-05-30 14:03:11,0,1,0,0,1,0,0,0,1,1500,0.0,0
10.50.211.217,27.0.238.92,6,54943,443,2023-05-30 14:03:11,0,1,0,0,1,0,0,0,1,40,0.0,0
27.0.238.92,10.50.211.217,6,443,54943,2023-05-30 14:03:12,0,1,0,0,1,0,0,0,1,1500,0.039555549621582,0
10.50.211.217,27.0.238.92,6,54943,443,2023-05-30 14:03:12,0,1,0,1,1,0,0,0,1,122,0.0601863861083984,0
27.0.238.92,10.50.211.217,6,443,54943,2023-05-30 14:03:12,0,1,0,1,1,0,0,0,1,99,0.0722413063049316,0
10.50.211.217,121.53.203.203,6,54936,443,2023-05-30 14:03:12,0,1,0,1,1,0,0,0,1,275,155.15354895591736,0
10.50.211.217,27.0.238.92,6,54943,443,2023-05-30 14:03:12,0,1,0,1,1,0,0,0,1,138,0.0211207866668701,0
27.0.238.92,10.50.211.217,6,443,54943,2023-05-30 14:03:12,0,1,0,1,1,0,0,0,1,137,0.0345048904418945,0
121.53.203.203,10.50.211.217,6,443,54936,2023-05-30 14:03:12,0,1,0,1,1,0,0,0,1,1001,155.185551404953,0
121.53.203.203,10.50.211.217,6,443,54936,2023-05-30 14:03:12,0,1,0,1,1,0,0,0,1,623,0.0,0
10.50.211.217,121.53.203.203,6,54936,443,2023-05-30 14:03:12,0,1,0,1,1,0,0,0,1,224,0.0209195613861084,0
121.53.203.203,10.50.211.217,6,443,54936,2023-05-30 14:03:12,0,1,0,1,1,0,0,0,1,200,0.0021524429321289,0
10.50.211.217,27.0.238.92,6,54943,443,2023-05-30 14:03:12,0,1,0,0,1,0,0,0,1,40,0.0476398468017578,0
10.50.211.217,40.125.127.28,6,55372,443,2023-05-30 14:03:16,0,1,0,0,1,0,0,0,1,41,45.1507043838501,0
40.125.127.28,10.50.211.217,6,443,55372,2023-05-30 14:03:16,0,1,0,0,1,0,0,0,1,52,45.101879835128784,0
170.114.52.5,10.50.211.217,6,443,55337,2023-05-30 14:03:16,0,1,0,0,1,0,0,0,1,40,5.1207029819488525,0
10.50.211.217,170.114.52.5,6,55337,443,2023-05-30 14:03:16,0,1,0,0,1,0,0,0,1,40,5.11740255355835,0
27.0.238.92,10.50.211.217,6,443,54943,2023-05-30 14:03:17,0,1,0,1,1,0,0,0,1,215,4.945696830749512,0
10.50.211.217,27.0.238.92,6,54943,443,2023-05-30 14:03:23,0,1,0,0,1,0,0,0,1,40,6.413140058517456,0
27.0.238.92,10.50.211.217,6,443,54943,2023-05-30 14:03:24,0,1,0,1,1,0,0,0,1,215,0.584017276763916,0
10.50.211.217,170.114.15.96,6,54900,443,2023-05-30 14:03:24,0,0,0,1,1,0,0,0,0,257,29.76245069503784,0
170.114.15.96,10.50.211.217,6,443,54900,2023-05-30 14:03:24,0,1,0,1,1,0,0,0,1,235,29.953092098236084,0
10.50.211.217,40.125.127.28,6,55374,443,2023-05-30 14:03:26,0,1,0,0,1,0,0,0,1,41,45.23585772514343,0
40.125.127.28,10.50.211.217,6,443,55374,2023-05-30 14:03:26,0,1,0,0,1,0,0,0,1,52,45.12563180923462,0
170.114.52.5,10.50.211.217,6,443,55337,2023-05-30 14:03:26,0,1,0,0,1,0,0,0,1,40,5.109475374221802,0
10.50.211.217,170.114.52.5,6,55337,443,2023-05-30 14:03:26,0,1,0,0,1,0,0,0,1,40,5.058494567871094,0
10.50.211.217,34.120.195.249,6,55427,443,2023-05-30 14:03:30,0,1,0,0,1,0,0,0,1,41,45.02858567237854,0
34.120.195.249,10.50.211.217,6,443,55427,2023-05-30 14:03:30,0,0,0,0,1,0,0,0,0,52,44.981281042099,0
170.114.52.5,10.50.211.217,6,443,55337,2023-05-30 14:03:36,0,1,0,0,1,0,0,0,1,40,5.121434926986694,0
10.50.211.217,170.114.52.5,6,55337,443,2023-05-30 14:03:37,0,1,0,0,1,0,0,0,1,40,5.122300624847412,0
10.50.211.217,170.114.15.96,6,54900,443,2023-05-30 14:03:38,0,0,0,1,1,0,0,0,0,70,13.670613050460815,0
10.50.211.217,13.76.153.29,6,54908,443,2023-05-30 14:03:39,0,1,0,0,1,0,0,0,1,40,0.1112082004547119,0
10.50.211.217,170.114.14.69,6,54883,443,2023-05-30 14:03:40,0,1,0,1,1,0,0,0,1,75,135.22791504859924,0
170.114.14.69,10.50.211.217,6,443,54883,2023-05-30 14:03:40,0,1,0,1,1,0,0,0,1,71,135.23437452316284,0
10.50.211.217,108.177.97.188,6,55175,5228,2023-05-30 14:03:42,0,1,0,0,1,0,0,0,1,41,45.069276332855225,0
108.177.97.188,10.50.211.217,6,5228,55175,2023-05-30 14:03:42,0,0,0,0,1,0,0,0,0,52,45.07246780395508,0
170.114.52.5,10.50.211.217,6,443,55337,2023-05-30 14:03:47,0,1,0,0,1,0,0,0,1,40,5.107883930206299,0
10.50.211.217,170.114.52.5,6,55337,443,2023-05-30 14:03:47,0,1,0,0,1,0,0,0,1,40,5.1221537590026855,0
170.114.15.96,10.50.211.217,6,443,54900,2023-05-30 14:03:54,0,1,0,0,1,0,0,0,1,40,16.02682137489319,0
10.50.211.217,170.114.15.96,6,54900,443,2023-05-30 14:03:54,0,0,0,0,1,0,0,0,0,40,0.2372045516967773,0
10.50.211.217,20.43.132.130,6,55506,443,2023-05-30 14:03:56,0,1,0,0,1,0,0,0,1,41,45.00509476661682,0
170.114.52.5,10.50.211.217,6,443,55337,2023-05-30 14:03:57,0,1,0,0,1,0,0,0,1,40,5.105070352554321,0
10.50.211.217,170.114.52.5,6,55337,443,2023-05-30 14:03:57,0,1,0,0,1,0,0,0,1,40,5.184017658233643,0
10.50.211.217,35.174.127.31,6,55375,443,2023-05-30 14:04:00,0,1,0,1,1,0,0,0,1,288,16.50170350074768,0
35.174.127.31,10.50.211.217,6,443,55375,2023-05-30 14:04:00,0,1,0,1,1,0,0,0,1,309,16.771840572357178,0
10.50.211.217,27.0.238.92,6,54943,443,2023-05-30 14:04:05,0,1,0,0,1,0,0,0,1,40,41.505774974823,0
170.114.52.5,10.50.211.217,6,443,55337,2023-05-30 14:04:07,0,1,0,0,1,0,0,0,1,40,5.118981599807739,0
10.50.211.217,170.114.52.5,6,55337,443,2023-05-30 14:04:07,0,1,0,0,1,0,0,0,1,40,5.116905450820923,0
