Source IP,Destination IP,Protocol,Source Port,Destination Port,Timestamp,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,SYN_ACK_Count,Total Length,Flow Bytes/s,Flow Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,IAT,labels
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:41,0,1,0,0,0,0,0,0,0,216,0.1130890052356021,0.0010471204188481,108,108,108.0,0.0,,0.9552676677703856,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:41,0,0,0,0,0,0,0,0,0,2438,7.255952380952381,0.0059523809523809,1219,1219,1219.0,0.0,,0.1685690879821777,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:41,0,0,0,0,0,0,0,0,0,2438,53.0,0.0434782608695652,1219,1219,1219.0,0.0,,0.0232887268066406,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:41,0,0,0,0,0,0,0,0,0,2438,152.375,0.125,1219,1219,1219.0,0.0,,0.0080938339233398,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:41,0,0,0,0,0,0,0,0,0,2438,0.0,0.0,1219,1219,1219.0,0.0,,0.0,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:41,0,0,0,0,0,0,0,0,0,2438,304.75,0.25,1219,1219,1219.0,0.0,,0.0042610168457031,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:41,0,0,0,0,0,0,0,0,0,2438,0.0,0.0,1219,1219,1219.0,0.0,,0.0,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:41,0,0,0,0,0,0,0,0,0,2440,0.0,0.0,1220,1220,1220.0,0.0,,0.0,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:41,0,0,0,0,0,0,0,0,0,1468,19.83783783783784,0.027027027027027,734,734,734.0,0.0,,0.0376811027526855,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:41,0,1,0,0,0,0,0,0,0,164,1.5769230769230769,0.0192307692307692,82,82,82.0,0.0,,0.0529656410217285,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:41,0,1,0,0,0,0,0,0,0,228,1.175257731958763,0.0103092783505154,114,114,114.0,0.0,,0.0979530811309814,0
162.159.129.235,172.30.1.44,6,443,61079,2023-05-07 17:01:41,0,1,0,1,1,0,0,0,1,288,0.0732451678535096,0.0005086469989827,144,144,144.0,0.0,,1.9669029712677,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:41,0,1,0,0,0,0,0,0,0,222,22.2,0.2,111,111,111.0,0.0,,0.0050265789031982,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:41,0,0,0,0,0,0,0,0,0,1860,84.54545454545455,0.0909090909090909,930,930,930.0,0.0,,0.0114412307739257,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:41,0,1,0,0,0,0,0,0,0,148,18.5,0.25,74,74,74.0,0.0,,0.0040113925933837,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:41,0,1,0,0,0,0,0,0,0,438,5.093023255813954,0.0232558139534883,219,219,219.0,0.0,,0.0432016849517822,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:41,0,0,0,0,0,0,0,0,0,126,1.431818181818182,0.0227272727272727,63,63,63.0,0.0,,0.0446925163269043,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:41,0,1,0,0,0,0,0,0,0,140,2.5,0.0357142857142857,70,70,70.0,0.0,,0.0284974575042724,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:41,0,1,0,0,0,0,0,0,0,484,60.5,0.25,242,242,242.0,0.0,,0.0040159225463867,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:41,0,1,0,0,0,0,0,0,0,462,0.0,0.0,231,231,231.0,0.0,,0.0,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:41,0,0,0,0,0,0,0,0,0,1522,6.560344827586207,0.0086206896551724,761,761,761.0,0.0,,0.1164455413818359,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:41,0,1,0,0,0,0,0,0,0,444,6.529411764705882,0.0294117647058823,222,222,222.0,0.0,,0.0349855422973632,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:41,0,1,0,0,0,0,0,0,0,446,17.153846153846153,0.0769230769230769,223,223,223.0,0.0,,0.0130772590637207,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:41,0,0,0,0,0,0,0,0,0,2022,13.12987012987013,0.0129870129870129,1011,1011,1011.0,0.0,,0.0779857635498046,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:42,0,0,0,0,0,0,0,0,0,2024,23.53488372093023,0.0232558139534883,1012,1012,1012.0,0.0,,0.0430927276611328,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,450,75.0,0.3333333333333333,225,225,225.0,0.0,,0.0037002563476562,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,428,71.33333333333333,0.3333333333333333,214,214,214.0,0.0,,0.0030105113983154,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,458,57.25,0.25,229,229,229.0,0.0,,0.0047285556793212,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:42,0,0,0,0,0,0,0,0,0,228,0.8507462686567164,0.0074626865671641,114,114,114.0,0.0,,0.1340177059173584,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:42,0,0,0,0,0,0,0,0,0,2228,1114.0,1.0,1114,1114,1114.0,0.0,,0.0012335777282714,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,444,24.666666666666668,0.1111111111111111,222,222,222.0,0.0,,0.0097401142120361,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,466,38.833333333333336,0.1666666666666666,233,233,233.0,0.0,,0.0065555572509765,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,148,0.2792452830188679,0.0037735849056603,74,74,74.0,0.0,,0.2650978565216064,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:42,0,0,0,0,0,0,0,0,0,1890,94.5,0.1,945,945,945.0,0.0,,0.0102894306182861,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,472,7.866666666666666,0.0333333333333333,236,236,236.0,0.0,,0.0305171012878417,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:42,0,0,0,0,0,0,0,0,0,126,2.52,0.04,63,63,63.0,0.0,,0.025968313217163,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,454,14.1875,0.0625,227,227,227.0,0.0,,0.0164160728454589,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:42,0,0,0,0,0,0,0,0,0,1450,145.0,0.2,725,725,725.0,0.0,,0.0058093070983886,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,418,13.0625,0.0625,209,209,209.0,0.0,,0.0167169570922851,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,406,10.68421052631579,0.0526315789473684,203,203,203.0,0.0,,0.019158124923706,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:42,0,0,0,0,0,0,0,0,0,1598,133.16666666666666,0.1666666666666666,799,799,799.0,0.0,,0.0067601203918457,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,454,7.827586206896552,0.0344827586206896,227,227,227.0,0.0,,0.0291166305541992,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,454,75.66666666666667,0.3333333333333333,227,227,227.0,0.0,,0.0030148029327392,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,472,7.151515151515151,0.0303030303030303,236,236,236.0,0.0,,0.0336332321166992,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,424,30.285714285714285,0.1428571428571428,212,212,212.0,0.0,,0.0070533752441406,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:42,0,0,0,0,0,0,0,0,0,1786,446.5,0.5,893,893,893.0,0.0,,0.0023982524871826,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,148,18.5,0.25,74,74,74.0,0.0,,0.0040605068206787,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,140,0.3004291845493562,0.0042918454935622,70,70,70.0,0.0,,0.2338848114013672,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,444,18.5,0.0833333333333333,222,222,222.0,0.0,,0.0121622085571289,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,450,32.142857142857146,0.1428571428571428,225,225,225.0,0.0,,0.0077083110809326,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:42,0,0,0,0,0,0,0,0,0,1870,12.302631578947368,0.0131578947368421,935,935,935.0,0.0,,0.0766472816467285,0
162.247.241.14,172.30.1.44,6,443,61429,2023-05-07 17:01:42,0,1,0,0,1,0,0,0,1,80,0.0026019644831848,6.504911207962011e-05,40,40,40.0,0.0,,15.373664855957031,0
172.30.1.44,162.247.241.14,6,61429,443,2023-05-07 17:01:42,0,1,0,0,1,0,0,0,1,80,0.0026016260162601,6.504065040650406e-05,40,40,40.0,0.0,,15.375340223312378,2
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,448,7.0,0.03125,224,224,224.0,0.0,,0.0320749282836914,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:42,0,0,0,0,0,0,0,0,0,126,31.5,0.5,63,63,63.0,0.0,,0.0020520687103271,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,466,46.6,0.2,233,233,233.0,0.0,,0.0050158500671386,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,450,16.071428571428573,0.0714285714285714,225,225,225.0,0.0,,0.0140173435211181,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:42,0,0,0,0,0,0,0,0,0,1604,5.854014598540146,0.0072992700729927,802,802,802.0,0.0,,0.13716721534729,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,462,4.052631578947368,0.0175438596491228,231,231,231.0,0.0,,0.0571644306182861,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,180,0.7258064516129032,0.0080645161290322,90,90,90.0,0.0,,0.1245124340057373,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,148,12.333333333333334,0.1666666666666666,74,74,74.0,0.0,,0.0060157775878906,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,412,5.885714285714286,0.0285714285714285,206,206,206.0,0.0,,0.0353364944458007,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,424,106.0,0.5,212,212,212.0,0.0,,0.0025184154510498,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,440,44.0,0.2,220,220,220.0,0.0,,0.0050494670867919,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,426,15.214285714285714,0.0714285714285714,213,213,213.0,0.0,,0.0149900913238525,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:42,0,0,0,0,0,0,0,0,0,2254,8.736434108527131,0.0077519379844961,1127,1127,1127.0,0.0,,0.1297886371612548,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:42,0,0,0,0,0,0,0,0,0,228,10.363636363636363,0.0909090909090909,114,114,114.0,0.0,,0.0111355781555175,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,140,0.6666666666666666,0.0095238095238095,70,70,70.0,0.0,,0.1052794456481933,0
172.30.1.44,162.159.129.235,6,61079,443,2023-05-07 17:01:42,0,1,0,1,1,0,0,0,1,202,0.0875216637781629,0.0008665511265164,101,101,101.0,0.0,,1.1540493965148926,2
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,426,14.2,0.0666666666666666,213,213,213.0,0.0,,0.0151736736297607,0
162.159.129.235,172.30.1.44,6,443,61079,2023-05-07 17:01:42,0,1,0,1,1,0,0,0,1,194,5.105263157894737,0.0526315789473684,97,97,97.0,0.0,,0.0199344158172607,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:42,0,1,0,0,0,0,0,0,0,450,18.75,0.0833333333333333,225,225,225.0,0.0,,0.0128092765808105,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:43,0,0,0,0,0,0,0,0,0,2362,147.625,0.125,1181,1181,1181.0,0.0,,0.0085632801055908,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:43,0,0,0,0,0,0,0,0,0,2364,0.0,0.0,1182,1182,1182.0,0.0,,0.0,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:43,0,0,0,0,0,0,0,0,0,2364,236.4,0.2,1182,1182,1182.0,0.0,,0.0052134990692138,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,426,3.736842105263158,0.0175438596491228,213,213,213.0,0.0,,0.0572586059570312,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:43,0,0,0,0,0,0,0,0,0,126,1.3125,0.0208333333333333,63,63,63.0,0.0,,0.0488810539245605,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,422,0.0,0.0,211,211,211.0,0.0,,0.0005116462707519,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,452,13.294117647058824,0.0588235294117647,226,226,226.0,0.0,,0.0177936553955078,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:43,0,0,0,0,0,0,0,0,0,2268,378.0,0.3333333333333333,1134,1134,1134.0,0.0,,0.0030174255371093,0
172.30.1.254,239.255.255.250,17,40797,1900,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,616,77.0,0.25,308,308,308.0,0.0,,0.00449800491333,0
172.30.1.254,239.255.255.250,17,40797,1900,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,734,0.0,0.0,367,367,367.0,0.0,,0.0,0
172.30.1.254,239.255.255.250,17,40797,1900,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,758,379.0,1.0,379,379,379.0,0.0,,0.0015952587127685,0
172.30.1.254,239.255.255.250,17,40797,1900,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,726,121.0,0.3333333333333333,363,363,363.0,0.0,,0.0030131340026855,0
172.30.1.254,239.255.255.250,17,40797,1900,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,616,154.0,0.5,308,308,308.0,0.0,,0.0025558471679687,0
172.30.1.254,239.255.255.250,17,40797,1900,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,734,0.0,0.0,367,367,367.0,0.0,,0.0,0
172.30.1.254,239.255.255.250,17,40797,1900,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,758,47.375,0.125,379,379,379.0,0.0,,0.0081419944763183,0
172.30.1.254,239.255.255.250,17,40797,1900,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,726,72.6,0.2,363,363,363.0,0.0,,0.005552053451538,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,400,1.6,0.008,200,200,200.0,0.0,,0.1259622573852539,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,148,0.4431137724550898,0.0059880239520958,74,74,74.0,0.0,,0.1678991317749023,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,474,59.25,0.25,237,237,237.0,0.0,,0.0040857791900634,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,428,71.33333333333333,0.3333333333333333,214,214,214.0,0.0,,0.0031478404998779,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:43,0,0,0,0,0,0,0,0,0,2272,378.6666666666667,0.3333333333333333,1136,1136,1136.0,0.0,,0.0035359859466552,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,460,230.0,1.0,230,230,230.0,0.0,,0.0013046264648437,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,448,12.444444444444445,0.0555555555555555,224,224,224.0,0.0,,0.0187900066375732,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:43,0,0,0,0,0,0,0,0,0,2356,53.54545454545455,0.0454545454545454,1178,1178,1178.0,0.0,,0.0226540565490722,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,440,10.0,0.0454545454545454,220,220,220.0,0.0,,0.0225300788879394,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,140,2.6923076923076925,0.0384615384615384,70,70,70.0,0.0,,0.026806354522705,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,410,12.058823529411764,0.0588235294117647,205,205,205.0,0.0,,0.0171732902526855,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:43,0,0,0,0,0,0,0,0,0,1796,12.3013698630137,0.0136986301369863,898,898,898.0,0.0,,0.0733869075775146,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,404,8.782608695652174,0.0434782608695652,202,202,202.0,0.0,,0.0239465236663818,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:43,0,0,0,0,0,0,0,0,0,1798,899.0,1.0,899,899,899.0,0.0,,0.0019638538360595,0
162.159.137.234,172.30.1.44,6,443,61178,2023-05-07 17:01:43,0,1,0,1,1,0,0,0,1,194,2.621621621621621,0.027027027027027,97,97,97.0,0.0,,0.0371510982513427,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:43,0,0,0,0,0,0,0,0,0,126,7.875,0.125,63,63,63.0,0.0,,0.0085463523864746,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,372,5.8125,0.03125,186,186,186.0,0.0,,0.0326731204986572,0
172.30.1.44,162.159.137.234,6,61178,443,2023-05-07 17:01:43,0,1,0,0,1,0,0,0,1,80,0.3636363636363636,0.009090909090909,40,40,40.0,0.0,,0.110034704208374,2
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,148,24.666666666666668,0.3333333333333333,74,74,74.0,0.0,,0.0030884742736816,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,122,2.5416666666666665,0.0416666666666666,61,61,61.0,0.0,,0.0243706703186035,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:43,0,0,0,0,0,0,0,0,0,2144,357.3333333333333,0.3333333333333333,1072,1072,1072.0,0.0,,0.0030522346496582,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:43,0,0,0,0,0,0,0,0,0,2144,357.3333333333333,0.3333333333333333,1072,1072,1072.0,0.0,,0.0039334297180175,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:43,0,0,0,0,0,0,0,0,0,2146,0.0,0.0,1073,1073,1073.0,0.0,,0.0,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,122,61.0,1.0,61,61,61.0,0.0,,0.0015184879302978,0
172.30.1.44,162.159.129.235,6,61079,443,2023-05-07 17:01:43,0,1,0,0,1,0,0,0,1,80,0.0722021660649819,0.0018050541516245,40,40,40.0,0.0,,0.5549252033233643,2
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,122,3.8125,0.0625,61,61,61.0,0.0,,0.016653299331665,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:43,0,0,0,0,0,0,0,0,0,1722,172.2,0.2,861,861,861.0,0.0,,0.0059151649475097,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,122,2.5416666666666665,0.0416666666666666,61,61,61.0,0.0,,0.0240998268127441,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,122,1.4878048780487805,0.024390243902439,61,61,61.0,0.0,,0.0411150455474853,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:43,0,0,0,0,0,0,0,0,0,2210,9.057377049180328,0.0081967213114754,1105,1105,1105.0,0.0,,0.1227552890777587,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:43,0,0,0,0,0,0,0,0,0,2210,0.0,0.0,1105,1105,1105.0,0.0,,0.0,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,180,0.3585657370517928,0.0039840637450199,90,90,90.0,0.0,,0.2514491081237793,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,148,12.333333333333334,0.1666666666666666,74,74,74.0,0.0,,0.0063478946685791,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:43,0,0,0,0,0,0,0,0,0,2424,80.8,0.0666666666666666,1212,1212,1212.0,0.0,,0.0154876708984375,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:43,0,0,0,0,0,0,0,0,0,126,2.863636363636364,0.0454545454545454,63,63,63.0,0.0,,0.0220403671264648,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:43,0,1,0,0,0,0,0,0,0,140,0.9210526315789472,0.0131578947368421,70,70,70.0,0.0,,0.0761828422546386,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:43,0,0,0,0,0,0,0,0,0,2396,15.973333333333333,0.0133333333333333,1198,1198,1198.0,0.0,,0.0752289295196533,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:44,0,0,0,0,0,0,0,0,0,2396,18.151515151515152,0.0151515151515151,1198,1198,1198.0,0.0,,0.0663073062896728,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:44,0,0,0,0,0,0,0,0,0,2396,599.0,0.5,1198,1198,1198.0,0.0,,0.0026144981384277,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:44,0,0,0,0,0,0,0,0,0,2062,27.864864864864863,0.027027027027027,1031,1031,1031.0,0.0,,0.0373053550720214,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:44,0,0,0,0,0,0,0,0,0,2428,173.42857142857142,0.1428571428571428,1214,1214,1214.0,0.0,,0.0079243183135986,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:44,0,1,0,0,0,0,0,0,0,140,0.6481481481481481,0.0092592592592592,70,70,70.0,0.0,,0.1086313724517822,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:44,0,0,0,0,0,0,0,0,0,1744,0.0,0.0,872,872,872.0,0.0,,0.0,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:44,0,0,0,0,0,0,0,0,0,440,1.164021164021164,0.0052910052910052,220,220,220.0,0.0,,0.1890900135040283,0
18.64.8.67,172.30.1.44,6,443,61515,2023-05-07 17:01:44,0,0,0,1,1,0,0,0,0,158,0.0052842809364548,6.688963210702341e-05,79,79,79.0,0.0,,14.950283765792848,0
172.30.1.44,18.64.8.67,6,61515,443,2023-05-07 17:01:44,0,1,0,0,1,0,0,0,1,80,0.0026732607097507,6.683151774376797e-05,40,40,40.0,0.0,,14.963128328323364,2
18.64.8.67,172.30.1.44,6,443,61515,2023-05-07 17:01:44,0,0,0,0,1,0,0,0,0,80,10.0,0.25,40,40,40.0,0.0,,0.0045299530029296,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:44,0,0,0,0,0,0,0,0,0,1572,25.35483870967742,0.032258064516129,786,786,786.0,0.0,,0.0316395759582519,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:44,0,0,0,0,0,0,0,0,0,1380,12.545454545454543,0.0181818181818181,690,690,690.0,0.0,,0.0551133155822753,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:44,0,1,0,0,0,0,0,0,0,148,0.1836228287841191,0.0024813895781637,74,74,74.0,0.0,,0.4035048484802246,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:44,0,0,0,0,0,0,0,0,0,572,2.0875912408759123,0.0072992700729927,286,286,286.0,0.0,,0.1370553970336914,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:44,0,0,0,0,0,0,0,0,0,2096,0.0,0.0,1048,1048,1048.0,0.0,,0.0,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:44,0,0,0,0,0,0,0,0,0,2096,209.6,0.2,1048,1048,1048.0,0.0,,0.0052793025970458,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:44,0,1,0,0,0,0,0,0,0,140,0.3349282296650718,0.0047846889952153,70,70,70.0,0.0,,0.2099449634552002,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:44,0,0,0,0,0,0,0,0,0,430,0.5388471177944862,0.0025062656641604,215,215,215.0,0.0,,0.3998348712921142,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:44,0,0,0,0,0,0,0,0,0,1346,10.85483870967742,0.0161290322580645,673,673,673.0,0.0,,0.06280517578125,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:44,0,1,0,0,0,0,0,0,0,180,4.7368421052631575,0.0526315789473684,90,90,90.0,0.0,,0.0197329521179199,0
